Unnamed: 0,tickers,market,name,BPS,PER,PBR,EPS,DIV,DPS,티커,상장주식수,외_보유수량,외_지분율,외_한도수량,외_한도소진율,mmt,naverTheme,시가총액,-1,0,1,종가
75,376270,KOSDAQ,HEM파마,0.0,0.0,0.0,0.0,0.0,0.0,376270,1000000.0,100000.0,10.0,500000.0,20.0,,['마이크로바이옴'],0.375,,,,52400.0
76,97230,KOSPI,HJ중공업,0.0,0.0,0.0,0.0,0.0,0.0,97230,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['조선', 'LNG(액화천연가스)', '방위산업/전쟁 및 테러', 'GTX(수도권 광역급행철도)']",2.4334,0.012,0.97,0.018,26950.0
77,195940,KOSDAQ,HK이노엔,0.0,0.0,0.0,0.0,0.0,0.0,195940,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['비만치료제', '제약업체', '밸류업(24년 기업가치 제고계획 발표)', '건강기능식품', '엠폭스(원숭이두창)', '음식료업종']",1.2932,,,,45650.0
78,14790,KOSPI,HL D&I,0.0,0.0,0.0,0.0,0.0,0.0,14790,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['GTX(수도권 광역급행철도)', '건설 중소형']",0.102,0.003,0.847,0.15,2695.0
79,28300,KOSDAQ,HLB,0.0,0.0,0.0,0.0,0.0,0.0,28300,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['마리화나(대마)', '고령화 사회(노인복지)', '비만치료제', '유전자 치료제/분석', '제약업체', '면역항암제', '줄기세포', '의료기기', '치매', '반도체 재료/부품', '콜드체인(저온 유통)', '코로나19(진단/치료제/백신 개발 등)', '화장품', '건강기능식품', '마이크로바이옴', '코로나19(진단키트)']",7.0277,0.975,0.024,0.001,53300.0
80,3580,KOSPI,HLB글로벌,0.0,0.0,0.0,0.0,0.0,0.0,3580,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['화장품'],0.1205,0.998,0.002,0.0,2380.0
81,278650,KOSDAQ,HLB바이오스텝,0.0,0.0,0.0,0.0,0.0,0.0,278650,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['마리화나(대마)'],0.1257,0.956,0.039,0.005,1445.0
82,67630,KOSDAQ,HLB생명과학,0.0,0.0,0.0,0.0,0.0,0.0,67630,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['줄기세포', '의료기기']",0.5242,0.512,0.486,0.002,4300.0
83,24850,KOSDAQ,HLB이노베이션,0.0,0.0,0.0,0.0,0.0,0.0,24850,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['반도체 재료/부품'],0.3512,0.999,0.001,0.0,2430.0
84,187420,KOSDAQ,HLB제넥스,0.0,0.0,0.0,0.0,0.0,0.0,187420,1000000.0,100000.0,10.0,500000.0,20.0,,"['유전자 치료제/분석', '코로나19(진단/치료제/백신 개발 등)', '마이크로바이옴', '코로나19(진단키트)']",0.0787,,,,2700.0
85,47920,KOSDAQ,HLB제약,0.0,0.0,0.0,0.0,0.0,0.0,47920,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['고령화 사회(노인복지)', '비만치료제', '제약업체', '치매', '건강기능식품']",0.5733,0.004,0.972,0.023,17480.0
86,115450,KOSDAQ,HLB테라퓨틱스,0.0,0.0,0.0,0.0,0.0,0.0,115450,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['콜드체인(저온 유통)'],0.2784,0.206,0.785,0.009,3300.0
87,46210,KOSDAQ,HLB파나진,0.0,0.0,0.0,0.0,0.0,0.0,46210,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['유전자 치료제/분석'],0.0795,0.995,0.004,0.0,1750.0
88,196300,KOSDAQ,HLB펩,0.0,0.0,0.0,0.0,0.0,0.0,196300,1000000.0,100000.0,10.0,500000.0,20.0,,"['비만치료제', '화장품']",0.0783,,,,8430.0
89,204320,KOSPI,HL만도,0.0,0.0,0.0,0.0,0.0,0.0,204320,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['로봇(산업용/협동로봇 등)', '자동차 대표주', '자율주행차', '리비안(RIVIAN)', '자동차부품', '전기차', '스마트카(SMART CAR)']",2.9348,0.003,0.93,0.068,62500.0
90,60980,KOSPI,HL홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,60980,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자동차부품', '밸류업(24년 기업가치 제고계획 발표)', '지주사']",0.4146,0.0,0.005,0.995,45000.0
91,11200,KOSPI,HMM,0.0,0.0,0.0,0.0,0.0,0.0,11200,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '해운']",19.1005,0.005,0.485,0.51,20250.0
92,403870,KOSDAQ,HPSP,0.0,0.0,0.0,0.0,0.0,0.0,403870,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['온디바이스 AI', '코리아 밸류업 지수(Korea Value-up Index)', '반도체 장비']",2.8845,,,,34500.0
93,36640,KOSDAQ,HRS,0.0,0.0,0.0,0.0,0.0,0.0,36640,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['재난/안전(지진/화재 등)', '원자력발전']",0.0835,0.634,0.262,0.104,5110.0
94,35000,KOSPI,HS애드,0.0,0.0,0.0,0.0,0.0,0.0,35000,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['밸류업(25년 기업가치 제고계획 발표)', '광고']",0.1343,0.0,0.005,0.994,8290.0
95,2460,KOSPI,HS화성,0.0,0.0,0.0,0.0,0.0,0.0,2460,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['건설 중소형'],0.1177,0.116,0.029,0.855,11600.0
96,487570,KOSPI,HS효성,0.0,0.0,0.0,0.0,0.0,0.0,487570,1000000.0,100000.0,10.0,500000.0,20.0,,"['타이어', '자동차부품', '수소차(연료전지/부품/충전소 등)', '지주사']",0.2161,,,,58000.0
97,298050,KOSPI,HS효성첨단소재,0.0,0.0,0.0,0.0,0.0,0.0,298050,1000000.0,100000.0,10.0,500000.0,20.0,,"['타이어', '자동차부품', '수소차(연료전지/부품/충전소 등)']",0.9049,,,,202000.0
98,467930,KOSDAQ,IBKS제23호스팩,0.0,0.0,0.0,0.0,0.0,0.0,467930,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['기업인수목적회사(SPAC)'],0.0096,,,,2270.0
99,469480,KOSDAQ,IBKS제24호스팩,0.0,0.0,0.0,0.0,0.0,0.0,469480,1000000.0,100000.0,10.0,500000.0,20.0,,['기업인수목적회사(SPAC)'],0.0094,,,,2240.0
100,15360,KOSPI,INVENI,0.0,0.0,0.0,0.0,0.0,0.0,15360,1000000.0,100000.0,10.0,500000.0,20.0,,"['지주사', '겨울', '도시가스']",0.3796,,,,66600.0
101,95340,KOSDAQ,ISC,0.0,0.0,0.0,0.0,0.0,0.0,95340,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['밸류업(24년 기업가치 제고계획 발표)', '반도체 재료/부품', '지주사']",2.2362,0.005,0.623,0.372,105500.0
102,175330,KOSPI,JB금융지주,0.0,0.0,0.0,0.0,0.0,0.0,175330,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '밸류업(24년 기업가치 제고계획 발표)', '지주사', '은행']",4.5762,0.0,0.0,1.0,24100.0
103,950170,KOSDAQ,JTC,0.0,0.0,0.0,0.0,0.0,0.0,950170,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['면세점'],0.2701,0.009,0.605,0.386,5220.0
104,234080,KOSPI,JW생명과학,0.0,0.0,0.0,0.0,0.0,0.0,234080,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['제약업체'],0.1972,0.05,0.26,0.69,12460.0
105,67290,KOSDAQ,JW신약,0.0,0.0,0.0,0.0,0.0,0.0,67290,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['탈모 치료', '제약업체']",0.104,0.0,0.114,0.886,1950.0
106,1060,KOSPI,JW중외제약,0.0,0.0,0.0,0.0,0.0,0.0,1060,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['황사/미세먼지', '고령화 사회(노인복지)', '제약업체', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)', '마스크']",0.6228,0.001,0.947,0.053,26750.0
107,96760,KOSPI,JW홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,96760,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['지주사'],0.2557,0.002,0.004,0.994,3460.0
108,35900,KOSDAQ,JYP Ent.,0.0,0.0,0.0,0.0,0.0,0.0,35900,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['음원/음반', '엔터테인먼트', '코리아 밸류업 지수(Korea Value-up Index)', '영상콘텐츠']",2.4588,0.0,,1.0,69200.0
109,8970,KOSPI,KBI동양철관,0.0,0.0,0.0,0.0,0.0,0.0,8970,1000000.0,100000.0,10.0,500000.0,20.0,,"['강관업체(Steel pipe)', '남-북-러 가스관사업', '철강 중소형', '수자원(양적/질적 개선)']",0.1831,,,,1765.0
110,24840,KOSDAQ,KBI메탈,0.0,0.0,0.0,0.0,0.0,0.0,24840,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자동차부품', '전선']",0.0621,0.003,0.97,0.028,1781.0
111,105560,KOSPI,KB금융,0.0,0.0,0.0,0.0,0.0,0.0,105560,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['STO(토큰증권 발행)', '인터넷은행', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '지주사', '카카오뱅크(kakao BANK)', '은행']",49.6282,0.005,0.003,0.992,130100.0
112,432320,KOSPI,KB스타리츠,0.0,0.0,0.0,0.0,0.0,0.0,432320,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['리츠(REITs)'],0.1,,,,
113,24120,KOSDAQ,KB오토시스,0.0,0.0,0.0,0.0,0.0,0.0,24120,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['자동차부품'],0.0431,0.906,0.094,0.0,3750.0
114,455250,KOSDAQ,KB제25호스팩,0.0,0.0,0.0,0.0,0.0,0.0,455250,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['기업인수목적회사(SPAC)'],0.009,,,,2105.0
115,464680,KOSDAQ,KB제27호스팩,0.0,0.0,0.0,0.0,0.0,0.0,464680,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['기업인수목적회사(SPAC)'],0.0266,,,,2065.0
116,478390,KOSDAQ,KB제29호스팩,0.0,0.0,0.0,0.0,0.0,0.0,478390,1000000.0,100000.0,10.0,500000.0,20.0,,['기업인수목적회사(SPAC)'],0.013,,,,2095.0
117,486630,KOSDAQ,KB제30호스팩,0.0,0.0,0.0,0.0,0.0,0.0,486630,1000000.0,100000.0,10.0,500000.0,20.0,,['기업인수목적회사(SPAC)'],0.011,,,,2080.0
118,492220,KOSDAQ,KB제31호스팩,0.0,0.0,0.0,0.0,0.0,0.0,492220,1000000.0,100000.0,10.0,500000.0,20.0,,['기업인수목적회사(SPAC)'],0.0125,,,,2025.0
119,2380,KOSPI,KCC,0.0,0.0,0.0,0.0,0.0,0.0,2380,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['밸류업(25년 기업가치 제고계획 발표)', '페인트', '태양광에너지', '리모델링/인테리어', '건설 중소형']",3.9189,0.0,0.003,0.997,441000.0
120,21320,KOSDAQ,KCC건설,0.0,0.0,0.0,0.0,0.0,0.0,21320,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['건설 중소형'],0.1179,0.0,0.002,0.998,5510.0
121,344820,KOSPI,KCC글라스,0.0,0.0,0.0,0.0,0.0,0.0,344820,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['리모델링/인테리어'],0.4144,0.586,0.397,0.017,25950.0
122,9070,KOSPI,KCTC,0.0,0.0,0.0,0.0,0.0,0.0,9070,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['쿠팡(coupang)', '종합 물류']",0.1917,0.048,0.489,0.463,6390.0
123,44180,KOSDAQ,KD,0.0,0.0,0.0,0.0,0.0,0.0,44180,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['건설 중소형'],0.0158,0.04,0.342,0.618,594.0
124,92220,KOSPI,KEC,0.0,0.0,0.0,0.0,0.0,0.0,92220,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['전기차', '반도체 재료/부품']",0.1379,0.996,0.004,0.0,687.0
125,46440,KOSDAQ,KG모빌리언스,0.0,0.0,0.0,0.0,0.0,0.0,46440,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['인터넷은행', '삼성페이', '핀테크(FinTech)', '전자결제(전자화폐)', '모바일콘텐츠(스마트폰/태블릿PC)', '애플페이', '가상화폐(비트코인 등)']",0.1721,0.308,0.496,0.196,4530.0
126,3620,KOSPI,KG모빌리티,0.0,0.0,0.0,0.0,0.0,0.0,3620,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자동차 대표주', '자율주행차', '전기차']",0.7103,0.013,0.968,0.019,3510.0
127,16380,KOSPI,KG스틸,0.0,0.0,0.0,0.0,0.0,0.0,16380,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['철강 주요종목', '밸류업(25년 기업가치 제고계획 발표)']",0.529,0.611,0.379,0.009,5290.0
128,35600,KOSDAQ,KG이니시스,0.0,0.0,0.0,0.0,0.0,0.0,35600,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['인터넷은행', '삼성페이', '밸류업(24년 기업가치 제고계획 발표)', '핀테크(FinTech)', '전자결제(전자화폐)', '애플페이']",0.2703,0.053,0.818,0.129,9810.0
129,1390,KOSPI,KG케미칼,0.0,0.0,0.0,0.0,0.0,0.0,1390,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지', '2차전지(소재/부품)', '밸류업(25년 기업가치 제고계획 발표)', '농업', '요소수', '수자원(양적/질적 개선)', '비료']",0.3324,0.005,0.218,0.778,4945.0
130,60720,KOSDAQ,KH바텍,0.0,0.0,0.0,0.0,0.0,0.0,60720,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['휴대폰부품', '갤럭시 부품주', '스마트폰', '폴더블폰']",0.3381,0.077,0.916,0.007,14280.0
131,1940,KOSPI,KISCO홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,1940,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['지주사'],0.3671,0.009,0.047,0.944,25900.0
132,58400,KOSDAQ,KNN,0.0,0.0,0.0,0.0,0.0,0.0,58400,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['미디어(방송/신문)'],0.0928,0.094,0.903,0.002,701.0
133,25000,KOSPI,KPX케미칼,0.0,0.0,0.0,0.0,0.0,0.0,25000,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['석유화학', '반도체 재료/부품']",0.2031,0.0,0.001,0.998,46400.0
134,92230,KOSPI,KPX홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,92230,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['지주사'],0.3041,0.0,0.002,0.998,72000.0
135,44450,KOSPI,KSS해운,0.0,0.0,0.0,0.0,0.0,0.0,44450,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['해운'],0.202,0.0,0.002,0.998,8750.0
136,101000,KOSDAQ,KS인더스트리,0.0,0.0,0.0,0.0,0.0,0.0,101000,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['조선기자재'],0.0252,0.094,0.549,0.357,754.0
137,30200,KOSPI,KT,0.0,0.0,0.0,0.0,0.0,0.0,30200,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['4차산업 수혜주', 'UAM(도심항공모빌리티)', '스마트홈(홈네트워크)', '메타버스(Metaverse)', '음원/음반', '드론(Drone)', '자율주행차', '인터넷은행', '엔터테인먼트', '5G(5세대 이동통신)', '양자암호/양자컴퓨팅', '코리아 밸류업 지수(Korea Value-up Index)', '클라우드 컴퓨팅', '밸류업(25년 기업가치 제고계획 발표)', '통신', '밸류업(24년 기업가치 제고계획 발표)', '핀테크(FinTech)', '건강기능식품', 'RFID(NFC 등)', '광고', '블록체인', '모바일콘텐츠(스마트폰/태블릿PC)']",13.4327,0.003,0.044,0.953,53300.0
138,33780,KOSPI,KT&G,0.0,0.0,0.0,0.0,0.0,0.0,33780,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '건강기능식품']",16.9532,0.0,0.0,1.0,143700.0
139,89600,KOSDAQ,KT나스미디어,0.0,0.0,0.0,0.0,0.0,0.0,89600,1000000.0,100000.0,10.0,500000.0,20.0,,['광고'],0.1405,,,,12150.0
140,418470,KOSDAQ,KT밀리의서재,0.0,0.0,0.0,0.0,0.0,0.0,418470,1000000.0,100000.0,10.0,500000.0,20.0,,['모바일콘텐츠(스마트폰/태블릿PC)'],0.1118,,,,13060.0
141,43610,KOSDAQ,KT지니뮤직,0.0,0.0,0.0,0.0,0.0,0.0,43610,1000000.0,100000.0,10.0,500000.0,20.0,,"['음원/음반', '엔터테인먼트', '모바일콘텐츠(스마트폰/태블릿PC)']",0.1086,,,,1869.0
142,122450,KOSDAQ,KX,0.0,0.0,0.0,0.0,0.0,0.0,122450,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['밸류업(25년 기업가치 제고계획 발표)', '반도체 재료/부품', '영상콘텐츠', '골프']",0.1559,0.091,0.898,0.011,3480.0
143,52900,KOSDAQ,KX하이텍,0.0,0.0,0.0,0.0,0.0,0.0,52900,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['반도체 재료/부품'],0.0619,0.015,0.586,0.398,948.0
144,61970,KOSDAQ,LB세미콘,0.0,0.0,0.0,0.0,0.0,0.0,61970,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['시스템반도체'],0.2317,0.997,0.002,0.0,3990.0
145,309960,KOSDAQ,LB인베스트먼트,0.0,0.0,0.0,0.0,0.0,0.0,309960,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['창투사', '퓨리오사AI']",0.12,,,,5170.0
146,93050,KOSPI,LF,0.0,0.0,0.0,0.0,0.0,0.0,93050,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['패션/의류'],0.5081,0.04,0.175,0.786,17380.0
147,3550,KOSPI,LG,0.0,0.0,0.0,0.0,0.0,0.0,3550,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['스마트팩토리(스마트공장)', '니켈', '2차전지(LFP/리튬인산철)', '4차산업 수혜주', '2차전지(전고체)', '2차전지(생산)', '지능형로봇/인공지능(AI)', 'UAM(도심항공모빌리티)', '휴대폰부품', 'SI(시스템통합)', '스마트홈(홈네트워크)', '스마트폰', '메타버스(Metaverse)', '폐배터리', '카메라모듈/부품', '리튬', '제습기', '고령화 사회(노인복지)', '2차전지', '자율주행차', '아이폰', '석유화학', '스페이스X(SpaceX)', '비만치료제', '공기청정기', '자동차부품', '5G(5세대 이동통신)', '양자암호/양자컴퓨팅', '플렉서블 디스플레이', '2차전지(소재/부품)', '냉각시스템(액침냉각 등)', '전기차', 'IT 대표주', '코리아 밸류업 지수(Korea Value-up Index)', '전력저장장치(ESS)', '클라우드 컴퓨팅', '통신', '전기차(충전소/충전기)', '바이오시밀러(복제 바이오의약품)', '2차전지(나트륨이온)', '가상현실(VR)', '밸류업(24년 기업가치 제고계획 발표)', '탄소나노튜브(CNT)', '폴더블폰', '무선충전기술', '지주사', '스마트카(SMART CAR)', 'OLED(유기 발광 다이오드)', '화장품', '건강기능식품', '마이크로바이옴', '마이크로 LED', '사물인터넷', 'LED', '여름', '스테이블코인', '블록체인', '음식료업종']",13.0779,0.0,0.006,0.994,84800.0
148,34220,KOSPI,LG디스플레이,0.0,0.0,0.0,0.0,0.0,0.0,34220,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['스마트폰', '아이폰', '플렉서블 디스플레이', 'IT 대표주', '밸류업(24년 기업가치 제고계획 발표)', '폴더블폰', 'OLED(유기 발광 다이오드)']",6.12,0.25,0.73,0.02,12240.0
149,51900,KOSPI,LG생활건강,0.0,0.0,0.0,0.0,0.0,0.0,51900,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['밸류업(24년 기업가치 제고계획 발표)', '화장품', '건강기능식품', '마이크로바이옴', '여름', '음식료업종']",4.0245,0.021,0.965,0.014,263000.0
150,373220,KOSPI,LG에너지솔루션,0.0,0.0,0.0,0.0,0.0,0.0,373220,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['니켈', '2차전지(LFP/리튬인산철)', '2차전지(전고체)', '2차전지(생산)', '폐배터리', '리튬', '2차전지', '스페이스X(SpaceX)', '전기차', '전력저장장치(ESS)', '2차전지(나트륨이온)', '밸류업(24년 기업가치 제고계획 발표)']",91.728,0.0,1.0,0.0,392000.0
151,32640,KOSPI,LG유플러스,0.0,0.0,0.0,0.0,0.0,0.0,32640,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['4차산업 수혜주', 'UAM(도심항공모빌리티)', '스마트홈(홈네트워크)', '메타버스(Metaverse)', '5G(5세대 이동통신)', '양자암호/양자컴퓨팅', '통신', '전기차(충전소/충전기)', '밸류업(24년 기업가치 제고계획 발표)', '사물인터넷']",6.5505,0.0,0.0,1.0,15240.0
152,11070,KOSPI,LG이노텍,0.0,0.0,0.0,0.0,0.0,0.0,11070,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['휴대폰부품', '스마트폰', '메타버스(Metaverse)', '카메라모듈/부품', '자율주행차', '아이폰', '자동차부품', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '무선충전기술', '스마트카(SMART CAR)']",6.6149,0.14,0.856,0.003,279500.0
153,66570,KOSPI,LG전자,0.0,0.0,0.0,0.0,0.0,0.0,66570,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['4차산업 수혜주', '지능형로봇/인공지능(AI)', '스마트홈(홈네트워크)', '제습기', '자율주행차', '공기청정기', '5G(5세대 이동통신)', '냉각시스템(액침냉각 등)', '전기차', 'IT 대표주', '전력저장장치(ESS)', '가상현실(VR)', '밸류업(24년 기업가치 제고계획 발표)', '무선충전기술', 'OLED(유기 발광 다이오드)', '마이크로 LED', 'LED']",15.3113,0.999,0.001,0.0,94000.0
154,37560,KOSPI,LG헬로비전,0.0,0.0,0.0,0.0,0.0,0.0,37560,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['전기차(충전소/충전기)'],0.1746,0.028,0.905,0.067,2255.0
155,51910,KOSPI,LG화학,0.0,0.0,0.0,0.0,0.0,0.0,51910,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['니켈', '리튬', '고령화 사회(노인복지)', '2차전지', '아이폰', '석유화학', '비만치료제', '2차전지(소재/부품)', '전기차', '바이오시밀러(복제 바이오의약품)', '밸류업(24년 기업가치 제고계획 발표)', '탄소나노튜브(CNT)', '폴더블폰', 'OLED(유기 발광 다이오드)']",23.719,0.939,0.061,0.0,336000.0
156,79550,KOSPI,LIG넥스원,0.0,0.0,0.0,0.0,0.0,0.0,79550,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['로봇(산업용/협동로봇 등)', 'UAM(도심항공모빌리티)', '우주항공산업(누리호/인공위성 등)', '방위산업/전쟁 및 테러', '드론(Drone)', '코리아 밸류업 지수(Korea Value-up Index)', '항공기부품']",12.232,0.028,0.005,0.967,556000.0
157,225190,KOSDAQ,LK삼양,0.0,0.0,0.0,0.0,0.0,0.0,225190,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['우주항공산업(누리호/인공위성 등)', '카메라모듈/부품', '전기차 화재 방지(배터리 열폭주 등)']",0.0975,0.022,0.013,0.965,1384.0
158,6260,KOSPI,LS,0.0,0.0,0.0,0.0,0.0,0.0,6260,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['로봇(산업용/협동로봇 등)', '스마트팩토리(스마트공장)', '증권', '스마트그리드(지능형전력망)', '희귀금속(희토류 등)', '풍력에너지', '5G(5세대 이동통신)', '수소차(연료전지/부품/충전소 등)', '전기차', '코리아 밸류업 지수(Korea Value-up Index)', '전력저장장치(ESS)', '통신장비', '패션/의류', '태양광에너지', '고체산화물 연료전지(SOFC)', '무선충전기술', '지주사', '네옴시티', '재난/안전(지진/화재 등)', '원자력발전', '초전도체', '전선', '전력설비', '해저터널(지하화/지하도로 등)']",7.0374,0.0,0.0,1.0,222000.0
159,10120,KOSPI,LS ELECTRIC,0.0,0.0,0.0,0.0,0.0,0.0,10120,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['스마트팩토리(스마트공장)', '스마트그리드(지능형전력망)', '수소차(연료전지/부품/충전소 등)', '전기차', '코리아 밸류업 지수(Korea Value-up Index)', '전력저장장치(ESS)', '태양광에너지', '원자력발전', '초전도체', '전력설비']",15.78,0.0,0.0,1.0,526000.0
160,680,KOSPI,LS네트웍스,0.0,0.0,0.0,0.0,0.0,0.0,680,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['패션/의류'],0.2596,0.003,0.406,0.591,3295.0
161,60370,KOSDAQ,LS마린솔루션,0.0,0.0,0.0,0.0,0.0,0.0,60370,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['풍력에너지', '5G(5세대 이동통신)', '통신장비', '재난/안전(지진/화재 등)', '전선', '전력설비', '해저터널(지하화/지하도로 등)']",1.5201,0.0,0.0,0.999,29100.0
162,417200,KOSDAQ,LS머트리얼즈,0.0,0.0,0.0,0.0,0.0,0.0,417200,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['풍력에너지', '전기차', '고체산화물 연료전지(SOFC)']",0.8652,,,,12790.0
